,principal component 1,principal component 2,rating_five_count
923,-0.6364001434592065,0.40051295456877695,23
924,-0.6622244978018671,-0.932964394050323,3
925,-0.6428678890175662,1.166059911680924,5
926,-0.5143126750039444,-1.1235165457560146,97
927,-0.6239959561570808,0.4003726611674666,40
928,-0.6611247615633831,-1.4547945814572774,6
929,-0.6449913153099222,-0.9563982398156708,29
930,0.733810650934839,-0.44410333713608435,889
931,-0.6514590608682816,-0.1908512827035233,11
932,-0.6463402446009221,0.7717428138555602,6
933,-0.6635078791554364,-1.3273062495347423,7
934,-0.6625910765480284,-0.759020998248005,2
935,-0.41072255566730204,2.113968446145168,63
936,-0.028673612918643267,-0.21789413700562243,358
